customer_id,customer_name,age,customer_segment,city,registration_date
459,Intan Sari,16,High School Student,Bandung,2025-03-04
460,Vina Pratama,16,High School Student,Medan,2025-09-11
461,Putri Sari,17,High School Student,Palembang,2025-01-02
462,Citra Nugraha,28,Office Worker,Jakarta,2025-03-08
463,Tio Putra,32,Office Worker,Yogyakarta,2025-10-13
464,Eka Lestari,18,College Student,Surabaya,2025-05-12
465,Fajar Saputra,25,Office Worker,Makassar,2025-02-17
466,Tio Ramadhan,22,College Student,Padang,2025-02-16
467,Fajar Saputra,24,College Student,Yogyakarta,2025-08-19
468,Eka Putra,22,Office Worker,Palembang,2025-10-11
469,Nanda Putra,15,High School Student,Pekanbaru,2025-01-28
470,Oki Wijaya,22,Office Worker,Semarang,2026-02-15
471,Eka Ramadhan,17,High School Student,Yogyakarta,2026-04-18
472,Budi Putra,27,Office Worker,Palembang,2025-08-10
473,Eka Ramadhan,18,High School Student,Yogyakarta,2026-01-11
474,Rian Lestari,24,Office Worker,Jakarta,2025-01-09
475,Budi Permata,21,College Student,Bandung,2026-02-17
476,Karin Kurniawan,26,Office Worker,Bandung,2026-04-16
477,Fajar Putra,15,High School Student,Yogyakarta,2025-03-11
478,Budi Lestari,19,College Student,Jakarta,2025-12-08
479,Oki Nugraha,31,Office Worker,Yogyakarta,2025-03-07
480,Lina Pratama,21,College Student,Surabaya,2025-03-11
481,Dina Lestari,35,Office Worker,Jakarta,2025-09-18
482,Andi Kurniawan,35,Office Worker,Medan,2026-06-16
483,Budi Sari,21,College Student,Surabaya,2026-01-31
484,Tio Saputra,32,Office Worker,Pekanbaru,2025-12-24
485,Vina Sari,19,College Student,Medan,2025-12-24
486,Intan Wijaya,24,Office Worker,Bandung,2026-01-27
487,Putri Sari,15,High School Student,Yogyakarta,2026-01-11
488,Eka Kurniawan,19,College Student,Medan,2025-07-05
489,Gita Wijaya,26,Office Worker,Medan,2025-11-01
490,Rian Nugraha,30,Office Worker,Yogyakarta,2025-03-05
491,Tio Kurniawan,20,College Student,Jakarta,2025-06-27
492,Salsa Wijaya,33,Office Worker,Surabaya,2025-08-23
493,Dina Lestari,19,College Student,Medan,2025-02-09
494,Andi Permata,17,High School Student,Padang,2025-10-14
495,Dina Kurniawan,21,College Student,Jakarta,2025-09-16
496,Hadi Saputra,18,College Student,Jakarta,2026-04-12
497,Fajar Sari,19,College Student,Medan,2025-08-28
498,Karin Permata,15,High School Student,Jakarta,2026-05-18
499,Nanda Nugraha,22,Office Worker,Bandung,2026-06-26
500,Intan Saputra,27,Office Worker,Bandung,2025-12-17
501,Andi Permata,33,Office Worker,Padang,2026-06-25
502,Lina Nugraha,19,College Student,Jakarta,2025-11-08
503,Intan Ramadhan,19,College Student,Palembang,2025-04-18
504,Dina Saputra,28,Office Worker,Yogyakarta,2025-01-30
505,Putri Nugraha,22,Office Worker,Semarang,2025-11-05
506,Karin Pratama,16,High School Student,Yogyakarta,2026-05-01
507,Oki Putra,25,Office Worker,Palembang,2025-02-15
508,Dina Saputra,30,Office Worker,Padang,2025-12-25
509,Rian Sari,34,Office Worker,Bandung,2025-05-17
510,Salsa Permata,22,Office Worker,Bandung,2026-03-07
511,Vina Lestari,30,Office Worker,Surabaya,2025-09-08
512,Andi Saputra,22,College Student,Jakarta,2026-03-09
513,Rian Ramadhan,27,Office Worker,Makassar,2025-07-26
514,Citra Pratama,28,Office Worker,Makassar,2026-03-22
515,Lina Putra,18,High School Student,Jakarta,2025-02-28
516,Lina Permata,16,High School Student,Pekanbaru,2025-07-25
517,Joko Sari,23,College Student,Medan,2025-11-27
518,Joko Saputra,27,Office Worker,Semarang,2026-06-09
519,Fajar Sari,28,Office Worker,Palembang,2025-06-07
520,Rian Pratama,17,High School Student,Jakarta,2025-04-14
521,Salsa Saputra,24,College Student,Palembang,2025-12-25
522,Andi Saputra,23,College Student,Palembang,2025-12-31
523,Putri Ramadhan,32,Office Worker,Padang,2025-06-28
524,Citra Permata,34,Office Worker,Medan,2025-12-24
525,Andi Nugraha,33,Office Worker,Makassar,2025-09-21
526,Vina Putra,23,College Student,Yogyakarta,2025-12-19
527,Tio Lestari,19,College Student,Pekanbaru,2025-12-30
528,Andi Lestari,22,College Student,Jakarta,2025-09-07
529,Eka Pratama,17,High School Student,Medan,2025-04-30
530,Karin Nugraha,28,Office Worker,Semarang,2025-07-11
531,Intan Nugraha,25,Office Worker,Jakarta,2025-03-03
532,Budi Saputra,22,Office Worker,Medan,2025-07-29
533,Lina Nugraha,33,Office Worker,Jakarta,2025-02-21
534,Joko Permata,21,College Student,Surabaya,2025-11-09
535,Budi Permata,27,Office Worker,Jakarta,2025-10-06
536,Lina Permata,27,Office Worker,Jakarta,2026-01-23
537,Karin Kurniawan,28,Office Worker,Medan,2025-07-21
538,Joko Ramadhan,17,High School Student,Makassar,2025-05-19
539,Oki Lestari,20,College Student,Padang,2025-01-19
540,Fajar Pratama,18,High School Student,Medan,2025-11-17
541,Vina Nugraha,24,Office Worker,Yogyakarta,2025-04-05
542,Dina Sari,35,Office Worker,Bandung,2025-05-10
543,Nanda Permata,16,High School Student,Jakarta,2025-04-15
544,Vina Putra,31,Office Worker,Bandung,2025-07-16
545,Karin Wijaya,23,Office Worker,Yogyakarta,2025-09-17
546,Hadi Saputra,22,College Student,Palembang,2025-02-08
547,Rian Ramadhan,16,High School Student,Jakarta,2026-05-16
548,Oki Lestari,30,Office Worker,Palembang,2025-05-11
549,Salsa Pratama,19,College Student,Makassar,2025-06-03
550,Salsa Nugraha,24,Office Worker,Jakarta,2025-11-17
551,Fajar Pratama,21,College Student,Palembang,2025-05-02
552,Gita Permata,34,Office Worker,Surabaya,2025-05-24
553,Intan Ramadhan,19,College Student,Padang,2025-07-05
554,Rian Permata,21,College Student,Padang,2025-07-30
555,Salsa Ramadhan,33,Office Worker,Yogyakarta,2026-02-04
556,Dina Kurniawan,19,College Student,Pekanbaru,2025-02-02
557,Nanda Wijaya,15,High School Student,Pekanbaru,2025-06-08
558,Andi Pratama,15,High School Student,Surabaya,2026-02-10
559,Lina Kurniawan,26,Office Worker,Jakarta,2025-12-30
560,Intan Nugraha,22,Office Worker,Semarang,2025-06-12
561,Oki Saputra,26,Office Worker,Jakarta,2025-05-11
562,Intan Putra,18,High School Student,Surabaya,2025-04-06
563,Maya Lestari,18,High School Student,Bandung,2025-09-27
564,Joko Ramadhan,17,High School Student,Surabaya,2026-01-02
565,Gita Ramadhan,19,College Student,Surabaya,2025-12-31
566,Eka Permata,21,College Student,Semarang,2026-03-10
567,Gita Permata,22,College Student,Bandung,2025-03-02
568,Joko Lestari,24,College Student,Pekanbaru,2025-11-19
569,Maya Ramadhan,22,Office Worker,Medan,2025-07-27
570,Vina Wijaya,24,College Student,Yogyakarta,2025-12-14
571,Karin Ramadhan,22,College Student,Medan,2025-02-14
572,Andi Saputra,27,Office Worker,Yogyakarta,2025-12-13
573,Oki Permata,22,College Student,Jakarta,2026-01-04
574,Eka Lestari,22,Office Worker,Palembang,2026-06-18
575,Rian Saputra,35,Office Worker,Jakarta,2025-12-24
576,Vina Putra,35,Office Worker,Semarang,2026-05-10
577,Joko Permata,18,High School Student,Bandung,2025-03-01
578,Citra Wijaya,22,Office Worker,Surabaya,2025-10-25
579,Eka Wijaya,23,College Student,Surabaya,2025-02-28
580,Hadi Nugraha,19,College Student,Yogyakarta,2026-02-28
581,Lina Sari,21,College Student,Jakarta,2025-08-19
582,Karin Putra,28,Office Worker,Palembang,2026-03-24
583,Eka Putra,19,College Student,Makassar,2026-01-03
584,Lina Wijaya,19,College Student,Jakarta,2025-01-29
585,Putri Sari,22,Office Worker,Makassar,2025-10-04
586,Hadi Sari,18,High School Student,Jakarta,2026-01-14
587,Salsa Putra,15,High School Student,Yogyakarta,2025-02-07
588,Fajar Lestari,17,High School Student,Makassar,2025-07-26
589,Tio Permata,18,High School Student,Makassar,2025-10-16
590,Citra Pratama,15,High School Student,Medan,2026-05-08
591,Tio Lestari,16,High School Student,Yogyakarta,2025-08-13
592,Fajar Lestari,35,Office Worker,Jakarta,2026-03-28
593,Lina Wijaya,18,High School Student,Medan,2025-01-28
594,Fajar Permata,19,College Student,Surabaya,2025-11-30
595,Vina Lestari,34,Office Worker,Surabaya,2026-01-08
596,Putri Saputra,23,College Student,Semarang,2025-10-28
597,Nanda Permata,23,Office Worker,Jakarta,2025-07-23
598,Lina Permata,17,High School Student,Makassar,2026-01-14
599,Hadi Sari,17,High School Student,Palembang,2025-04-25
600,Intan Putra,18,High School Student,Yogyakarta,2025-01-20
601,Rian Lestari,17,High School Student,Yogyakarta,2026-01-31
602,Citra Nugraha,18,College Student,Yogyakarta,2025-02-21
603,Hadi Lestari,16,High School Student,Jakarta,2025-07-05
604,Gita Saputra,16,High School Student,Padang,2025-12-19
605,Karin Ramadhan,16,High School Student,Surabaya,2025-04-24
606,Vina Nugraha,21,College Student,Jakarta,2026-05-29
607,Nanda Nugraha,18,High School Student,Surabaya,2026-06-30
608,Maya Permata,24,College Student,Palembang,2025-10-09
609,Vina Permata,23,College Student,Bandung,2025-06-19
610,Karin Saputra,35,Office Worker,Medan,2025-11-17
611,Andi Saputra,16,High School Student,Medan,2026-01-01
612,Gita Pratama,31,Office Worker,Jakarta,2026-06-04
613,Dina Saputra,35,Office Worker,Palembang,2025-04-20
614,Oki Wijaya,15,High School Student,Palembang,2026-06-28
615,Gita Ramadhan,35,Office Worker,Makassar,2026-06-27
616,Oki Ramadhan,30,Office Worker,Bandung,2025-11-20
617,Hadi Putra,16,High School Student,Medan,2025-01-12
618,Andi Lestari,21,College Student,Medan,2025-01-23
619,Maya Sari,22,Office Worker,Makassar,2025-06-10
620,Maya Permata,23,Office Worker,Medan,2025-09-21
621,Gita Ramadhan,18,High School Student,Medan,2026-01-15
622,Lina Ramadhan,18,High School Student,Bandung,2025-03-21
623,Nanda Wijaya,23,College Student,Jakarta,2025-09-28
624,Putri Lestari,19,College Student,Jakarta,2026-03-01
625,Dina Nugraha,29,Office Worker,Semarang,2026-03-12
626,Intan Putra,23,College Student,Semarang,2025-03-19
627,Citra Ramadhan,24,College Student,Surabaya,2026-06-08
628,Joko Pratama,23,Office Worker,Medan,2025-04-21
629,Tio Lestari,18,High School Student,Bandung,2026-03-28
630,Lina Sari,21,College Student,Semarang,2026-02-18
631,Gita Saputra,22,Office Worker,Yogyakarta,2025-09-17
632,Tio Sari,28,Office Worker,Makassar,2025-12-17
633,Lina Ramadhan,21,College Student,Jakarta,2025-07-03
634,Gita Lestari,20,College Student,Semarang,2025-06-24
635,Vina Lestari,16,High School Student,Makassar,2026-01-21
636,Eka Saputra,18,College Student,Palembang,2025-09-29
637,Intan Sari,21,College Student,Surabaya,2025-07-05
638,Joko Nugraha,15,High School Student,Palembang,2025-06-16
639,Gita Nugraha,20,College Student,Semarang,2025-05-23
640,Oki Wijaya,22,College Student,Surabaya,2026-05-08
641,Joko Putra,16,High School Student,Jakarta,2025-03-13
642,Intan Ramadhan,23,College Student,Palembang,2025-12-10
643,Budi Wijaya,16,High School Student,Yogyakarta,2026-05-14
644,Maya Lestari,23,College Student,Makassar,2025-05-27
645,Oki Ramadhan,16,High School Student,Bandung,2026-05-16
646,Andi Saputra,25,Office Worker,Semarang,2025-12-04
647,Karin Putra,24,College Student,Jakarta,2025-03-26
648,Citra Saputra,35,Office Worker,Makassar,2025-05-23
649,Putri Ramadhan,35,Office Worker,Jakarta,2025-11-07
650,Andi Lestari,20,College Student,Surabaya,2026-01-04
651,Fajar Kurniawan,17,High School Student,Jakarta,2026-03-17
652,Gita Kurniawan,20,College Student,Palembang,2025-03-08
653,Budi Nugraha,18,College Student,Surabaya,2026-06-18
654,Intan Sari,22,Office Worker,Semarang,2025-12-07
655,Nanda Ramadhan,23,College Student,Padang,2025-04-12
656,Putri Sari,16,High School Student,Medan,2025-11-10
657,Joko Nugraha,19,College Student,Surabaya,2025-04-20
658,Fajar Pratama,18,College Student,Jakarta,2026-03-08
659,Andi Saputra,33,Office Worker,Bandung,2025-12-08
660,Nanda Permata,23,College Student,Palembang,2025-06-28
661,Intan Sari,21,College Student,Padang,2025-05-14
662,Fajar Pratama,27,Office Worker,Jakarta,2025-01-30
663,Karin Permata,33,Office Worker,Pekanbaru,2026-04-18
664,Intan Wijaya,15,High School Student,Jakarta,2026-01-20
665,Dina Putra,18,High School Student,Padang,2025-01-09
666,Citra Wijaya,17,High School Student,Makassar,2025-05-16
667,Andi Sari,15,High School Student,Surabaya,2025-10-17
668,Fajar Ramadhan,16,High School Student,Semarang,2025-02-12
669,Citra Wijaya,15,High School Student,Semarang,2025-04-15
670,Putri Lestari,24,College Student,Medan,2025-01-31
671,Rian Sari,17,High School Student,Pekanbaru,2025-08-07
672,Maya Lestari,33,Office Worker,Medan,2025-04-23
673,Gita Putra,17,High School Student,Bandung,2025-09-17
674,Fajar Putra,20,College Student,Semarang,2025-01-12
675,Andi Pratama,24,College Student,Semarang,2026-04-16
676,Lina Permata,24,Office Worker,Makassar,2025-12-06
677,Citra Ramadhan,16,High School Student,Palembang,2025-09-03
678,Putri Kurniawan,19,College Student,Surabaya,2025-09-07
679,Karin Permata,34,Office Worker,Semarang,2026-05-24
680,Maya Sari,25,Office Worker,Palembang,2025-10-31
681,Tio Wijaya,31,Office Worker,Palembang,2026-05-28
682,Lina Wijaya,20,College Student,Yogyakarta,2025-12-27
683,Hadi Ramadhan,18,High School Student,Makassar,2025-02-13
684,Intan Kurniawan,23,Office Worker,Jakarta,2025-11-15
685,Rian Ramadhan,22,Office Worker,Surabaya,2026-05-04
686,Dina Permata,20,College Student,Palembang,2025-10-21
687,Tio Kurniawan,19,College Student,Pekanbaru,2026-05-24
688,Budi Pratama,23,College Student,Palembang,2026-06-05
689,Oki Lestari,30,Office Worker,Medan,2025-11-22
690,Citra Permata,17,High School Student,Medan,2025-09-10
691,Dina Ramadhan,22,College Student,Jakarta,2025-11-04
692,Andi Pratama,24,College Student,Palembang,2025-11-19
693,Salsa Permata,20,College Student,Jakarta,2025-02-05
694,Oki Kurniawan,18,High School Student,Palembang,2025-10-18
695,Joko Kurniawan,16,High School Student,Makassar,2026-06-26
696,Rian Kurniawan,26,Office Worker,Bandung,2026-05-04
697,Lina Permata,22,College Student,Jakarta,2025-08-24
698,Lina Nugraha,22,College Student,Jakarta,2026-01-20
699,Putri Pratama,18,High School Student,Surabaya,2025-12-27
700,Oki Putra,21,College Student,Bandung,2025-09-13
701,Budi Putra,24,College Student,Padang,2025-12-25
702,Joko Sari,15,High School Student,Padang,2026-06-27
703,Joko Kurniawan,24,College Student,Surabaya,2025-01-25
704,Dina Kurniawan,15,High School Student,Semarang,2025-01-01
705,Dina Wijaya,15,High School Student,Makassar,2025-12-24
706,Karin Wijaya,23,Office Worker,Bandung,2025-04-28
707,Salsa Lestari,22,College Student,Yogyakarta,2026-04-24
708,Tio Putra,29,Office Worker,Jakarta,2026-04-04
709,Karin Putra,21,College Student,Bandung,2025-04-23
710,Budi Saputra,25,Office Worker,Pekanbaru,2025-07-14
711,Budi Lestari,23,Office Worker,Surabaya,2025-01-20
712,Oki Ramadhan,19,College Student,Jakarta,2025-10-13
713,Lina Pratama,20,College Student,Bandung,2026-04-03
714,Salsa Pratama,18,College Student,Makassar,2026-03-24
715,Oki Sari,18,College Student,Jakarta,2025-03-26
716,Fajar Saputra,29,Office Worker,Yogyakarta,2025-10-01
717,Budi Saputra,29,Office Worker,Semarang,2026-02-07
718,Hadi Sari,29,Office Worker,Jakarta,2025-09-10
719,Andi Permata,18,High School Student,Surabaya,2025-12-31
720,Karin Permata,29,Office Worker,Jakarta,2025-09-17
721,Gita Saputra,22,Office Worker,Jakarta,2026-03-10
722,Dina Pratama,16,High School Student,Jakarta,2025-05-02
723,Karin Permata,18,High School Student,Bandung,2026-06-01
724,Karin Pratama,30,Office Worker,Jakarta,2026-06-27
725,Budi Saputra,20,College Student,Jakarta,2026-06-03
726,Putri Lestari,32,Office Worker,Padang,2025-01-12
727,Putri Wijaya,15,High School Student,Surabaya,2025-01-10
728,Hadi Ramadhan,23,Office Worker,Makassar,2025-06-06
729,Budi Ramadhan,17,High School Student,Jakarta,2025-05-21
730,Andi Kurniawan,17,High School Student,Palembang,2025-05-17
731,Dina Permata,16,High School Student,Makassar,2026-02-04
732,Intan Wijaya,28,Office Worker,Jakarta,2026-03-19
733,Eka Pratama,33,Office Worker,Padang,2026-03-18
734,Tio Pratama,23,College Student,Medan,2025-09-24
735,Joko Ramadhan,20,College Student,Makassar,2026-05-28
736,Lina Lestari,23,Office Worker,Palembang,2025-10-04
737,Budi Putra,24,College Student,Surabaya,2025-12-22
738,Nanda Saputra,30,Office Worker,Semarang,2025-04-03
739,Dina Wijaya,24,College Student,Pekanbaru,2025-05-16
740,Intan Saputra,24,College Student,Surabaya,2025-04-21
741,Tio Sari,21,College Student,Yogyakarta,2025-02-13
742,Dina Ramadhan,22,College Student,Palembang,2025-07-30
743,Tio Pratama,34,Office Worker,Jakarta,2025-12-09
744,Putri Ramadhan,18,College Student,Yogyakarta,2025-12-25
745,Dina Saputra,18,High School Student,Surabaya,2025-12-27
746,Eka Ramadhan,25,Office Worker,Palembang,2025-11-27
747,Fajar Kurniawan,21,College Student,Surabaya,2026-02-15
748,Budi Ramadhan,21,College Student,Makassar,2026-05-23
749,Intan Permata,34,Office Worker,Palembang,2025-08-20
750,Lina Ramadhan,23,Office Worker,Pekanbaru,2025-06-19
751,Rian Nugraha,18,High School Student,Makassar,2026-02-08
752,Vina Lestari,31,Office Worker,Bandung,2025-08-22
753,Oki Saputra,28,Office Worker,Jakarta,2026-06-04
754,Salsa Saputra,24,College Student,Padang,2025-10-29
755,Karin Permata,18,High School Student,Medan,2025-04-10
756,Oki Ramadhan,32,Office Worker,Medan,2025-09-10
757,Karin Saputra,27,Office Worker,Palembang,2025-11-04
758,Putri Lestari,20,College Student,Palembang,2026-01-22
759,Lina Kurniawan,28,Office Worker,Surabaya,2025-05-03
760,Maya Ramadhan,27,Office Worker,Yogyakarta,2025-05-12
761,Fajar Wijaya,17,High School Student,Palembang,2025-08-24
762,Karin Lestari,21,College Student,Makassar,2025-08-09
763,Oki Sari,16,High School Student,Makassar,2025-03-03
764,Hadi Nugraha,35,Office Worker,Jakarta,2026-02-07
765,Budi Wijaya,15,High School Student,Semarang,2025-06-20
766,Intan Ramadhan,18,College Student,Surabaya,2026-04-21
767,Hadi Putra,35,Office Worker,Yogyakarta,2025-01-14
768,Nanda Nugraha,27,Office Worker,Semarang,2025-09-27
769,Rian Ramadhan,22,College Student,Jakarta,2025-02-23
770,Gita Kurniawan,25,Office Worker,Makassar,2026-02-17
771,Putri Saputra,17,High School Student,Semarang,2025-05-11
772,Maya Saputra,32,Office Worker,Makassar,2026-06-01
773,Joko Pratama,17,High School Student,Bandung,2025-10-28
774,Salsa Wijaya,19,College Student,Yogyakarta,2026-03-03
775,Budi Permata,25,Office Worker,Palembang,2025-04-26
776,Karin Wijaya,15,High School Student,Pekanbaru,2025-08-24
777,Intan Lestari,18,High School Student,Yogyakarta,2025-01-13
778,Budi Sari,25,Office Worker,Palembang,2025-08-06
779,Oki Wijaya,32,Office Worker,Palembang,2025-11-25
780,Joko Putra,34,Office Worker,Bandung,2025-03-09
781,Vina Permata,30,Office Worker,Yogyakarta,2026-01-26
782,Karin Wijaya,23,College Student,Palembang,2025-04-02
783,Rian Sari,20,College Student,Yogyakarta,2025-04-14
784,Karin Saputra,22,College Student,Surabaya,2026-03-02
785,Nanda Ramadhan,16,High School Student,Surabaya,2025-10-31
786,Intan Ramadhan,27,Office Worker,Jakarta,2026-01-14
787,Citra Pratama,23,College Student,Yogyakarta,2025-12-14
788,Lina Permata,20,College Student,Surabaya,2025-06-24
789,Vina Putra,24,College Student,Surabaya,2026-01-27
790,Joko Lestari,31,Office Worker,Semarang,2026-02-09
791,Gita Lestari,17,High School Student,Bandung,2025-03-29
792,Gita Sari,21,College Student,Makassar,2025-09-06
793,Salsa Kurniawan,24,College Student,Padang,2026-01-01
794,Salsa Pratama,34,Office Worker,Makassar,2025-03-30
795,Karin Pratama,18,High School Student,Jakarta,2026-04-01
796,Rian Permata,31,Office Worker,Surabaya,2026-02-19
797,Dina Kurniawan,27,Office Worker,Surabaya,2026-03-31
798,Maya Pratama,20,College Student,Semarang,2026-05-26
799,Citra Wijaya,27,Office Worker,Bandung,2025-06-24
800,Hadi Saputra,23,Office Worker,Surabaya,2025-07-28
801,Fajar Permata,29,Office Worker,Makassar,2025-11-09
802,Fajar Nugraha,18,High School Student,Jakarta,2026-01-06
803,Lina Kurniawan,23,College Student,Semarang,2025-11-09
804,Intan Pratama,32,Office Worker,Semarang,2026-05-19
805,Tio Pratama,24,College Student,Jakarta,2025-03-27
